source,target,messageid,messagedt,weekday,,time,recepttype,subject
5827,4058,9167,37067.03293,37067.03293,26,67,to,TV News Clip
5827,4664,9167,37067.03293,37067.03293,26,67,cc,TV News Clip
1654,29461,54597,37067.40843,37067.40843,26,67,to,FW: Did you guys see this?
1654,2058,54598,37067.42106,37067.42106,26,67,to,FW: Chris (VP-EES) would like to have breakfast or lunch with you sometime next week to discuss California issues and wanted me to check your availability. (x53725)
1654,32441,54600,37067.48183,37067.48183,26,67,to,RE:
1654,1654,54600,37067.48183,37067.48183,26,67,cc,RE:
1482,253,124520,37068.09306,37068.09306,26,67,to,Follow Up On California Information
1482,36,124520,37068.09306,37068.09306,26,67,to,Follow Up On California Information
1482,818,124520,37068.09306,37068.09306,26,67,cc,Follow Up On California Information
1482,1480,124520,37068.09306,37068.09306,26,67,cc,Follow Up On California Information
1482,33830,124520,37068.09306,37068.09306,26,67,cc,Follow Up On California Information
1482,2310,124520,37068.09306,37068.09306,26,67,cc,Follow Up On California Information
1482,253,124533,37068.26528,37068.26528,26,67,to,Re: Follow Up On California Information
1654,2093,54602,37068.37375,37068.37375,26,67,to,RE: Marketing Plan & Meetings
1654,15227,54608,37068.3903,37068.3903,26,67,to,RE:
1654,2075,54611,37068.40144,37068.40144,26,67,to,"RE: Jamaica forecast for JMD and inflation, dated 6/25/01"
1654,29461,54613,37068.40264,37068.40264,26,67,to,"FW: Argentina FX and CPI curves, dated 6/20/01"
1654,29461,54614,37068.40282,37068.40282,26,67,to,"FW: Guatemala FX and inflation curves, dated June 2001"
1654,29461,54615,37068.40297,37068.40297,26,67,to,"FW: Venezuela FX and inflation forecasts, June 2001"
1654,29461,54616,37068.40323,37068.40323,26,67,to,"FW: Turkey's FX and CPI forecasts, dated June 2001"
1654,29461,54617,37068.40355,37068.40355,26,67,to,FW: Dinner for Summer Interns and Supervisors
1654,30546,54618,37068.40611,37068.40611,26,67,to,RE: Software
1654,29461,54619,37068.4177,37068.4177,26,67,to,FW: EnTouch Newsletter
1654,554,54627,37068.46091,37068.46091,26,67,to,RE: o:\Research access list
1654,2093,54627,37068.46091,37068.46091,26,67,to,RE: o:\Research access list
1654,32444,54629,37069.1352,37069.1352,26,67,to,RE: Test Message
1654,29453,54629,37069.1352,37069.1352,26,67,to,RE: Test Message
1654,29461,54629,37069.1352,37069.1352,26,67,to,RE: Test Message
1654,2069,54631,37069.14258,37069.14258,26,67,to,RE: Report for Prof. Duffie
1654,2106,54631,37069.14258,37069.14258,26,67,cc,RE: Report for Prof. Duffie
1654,2058,54637,37069.25566,37069.25566,26,67,to,RE: Test Message
1654,2058,54639,37069.33098,37069.33098,26,67,to,RE: Test Message
1654,29461,54640,37069.3702,37069.3702,26,67,to,FW: US and Philippines
1654,29461,54643,37070.08779,37070.08779,26,67,to,FW: Transmission Round Table
1654,1717,54647,37070.10928,37070.10928,26,67,to,FW: US CPI
1654,30000,54657,37071.12493,37071.12493,26,67,to,RE: ENE candlestick chart
1490,818,176611,37071.41181,37071.41181,26,67,to,Follow up for Ken
1490,1456,176610,37072.01667,37072.01667,26,67,to,Customers
1490,4851,176610,37072.01667,37072.01667,26,67,to,Customers
1490,1456,177848,37072.43333,37072.43333,26,67,to,Customers
1490,4851,177848,37072.43333,37072.43333,26,67,to,Customers
