source,target,messageid,messagedt,weekday,,time,recepttype,subject
9244,1491,232324,36788.04653,36788.04653,39,32,to,Re: Privileged & Confidential -- Verification
1490,1416,174338,36789.07222,36789.07222,39,32,to,SRP Change in Business Practice at Palo Verde
1490,1517,174338,36789.07222,36789.07222,39,32,to,SRP Change in Business Practice at Palo Verde
1490,1516,174338,36789.07222,36789.07222,39,32,to,SRP Change in Business Practice at Palo Verde
1490,2157,174339,36789.08681,36789.08681,39,32,to,State's Power Grid Again Pushed to Brink of Rolling Blackouts Energy
1490,1463,174341,36789.09792,36789.09792,39,32,to,Presentation to faculty and students at Berkeley
1490,1489,174341,36789.09792,36789.09792,39,32,to,Presentation to faculty and students at Berkeley
1490,2157,174341,36789.09792,36789.09792,39,32,to,Presentation to faculty and students at Berkeley
1490,5335,174341,36789.09792,36789.09792,39,32,cc,Presentation to faculty and students at Berkeley
1490,1388,174342,36789.09792,36789.09792,39,32,to,Presentation to faculty and students at Berkeley
1490,1463,174344,36789.11667,36789.11667,39,32,to,Enron Mentions
1490,1490,174345,36789.14931,36789.14931,39,32,to,"Bush IT National Steering Committee, Invitation"
47377,48699,115439,36789.31667,36789.31667,39,32,to,Fw: CONFIDENTIAL AND PRIVILEGED ATTORNEY-CLIENT COMMUNICATION
47377,48581,115439,36789.31667,36789.31667,39,32,to,Fw: CONFIDENTIAL AND PRIVILEGED ATTORNEY-CLIENT COMMUNICATION
47377,47379,115439,36789.31667,36789.31667,39,32,to,Fw: CONFIDENTIAL AND PRIVILEGED ATTORNEY-CLIENT COMMUNICATION
47377,48580,115439,36789.31667,36789.31667,39,32,to,Fw: CONFIDENTIAL AND PRIVILEGED ATTORNEY-CLIENT COMMUNICATION
47377,48158,115439,36789.31667,36789.31667,39,32,to,Fw: CONFIDENTIAL AND PRIVILEGED ATTORNEY-CLIENT COMMUNICATION
47377,48579,115439,36789.31667,36789.31667,39,32,to,Fw: CONFIDENTIAL AND PRIVILEGED ATTORNEY-CLIENT COMMUNICATION
47377,48354,115439,36789.31667,36789.31667,39,32,to,Fw: CONFIDENTIAL AND PRIVILEGED ATTORNEY-CLIENT COMMUNICATION
47377,48578,115439,36789.31667,36789.31667,39,32,to,Fw: CONFIDENTIAL AND PRIVILEGED ATTORNEY-CLIENT COMMUNICATION
47377,48577,115439,36789.31667,36789.31667,39,32,to,Fw: CONFIDENTIAL AND PRIVILEGED ATTORNEY-CLIENT COMMUNICATION
47377,48445,115439,36789.31667,36789.31667,39,32,to,Fw: CONFIDENTIAL AND PRIVILEGED ATTORNEY-CLIENT COMMUNICATION
