source,target,messageid,messagedt,weekday,,time,recepttype,subject
1654,1477,162855,37151.36053,37151.36053,38,79,to,FW:
1654,1654,162855,37151.36053,37151.36053,38,79,cc,FW:
801,1460,218993,37151.59295,37151.59295,38,79,to,FW: Confidential -- Comments on draft petition from UC attorney
801,347,218993,37151.59295,37151.59295,38,79,cc,FW: Confidential -- Comments on draft petition from UC attorney
31843,1654,52201,37151.87612,37151.87612,38,79,to,
1482,1516,136500,37154.20128,37154.20128,38,79,to,RE: GISB Approves Strawman 2.1
1482,347,136500,37154.20128,37154.20128,38,79,cc,RE: GISB Approves Strawman 2.1
1482,817,136500,37154.20128,37154.20128,38,79,cc,RE: GISB Approves Strawman 2.1
1482,818,136500,37154.20128,37154.20128,38,79,cc,RE: GISB Approves Strawman 2.1
1482,812,136500,37154.20128,37154.20128,38,79,cc,RE: GISB Approves Strawman 2.1
1482,819,136500,37154.20128,37154.20128,38,79,cc,RE: GISB Approves Strawman 2.1
1482,584,136500,37154.20128,37154.20128,38,79,cc,RE: GISB Approves Strawman 2.1
1482,618,136500,37154.20128,37154.20128,38,79,cc,RE: GISB Approves Strawman 2.1
1178,800,128825,37154.27142,37154.27142,38,79,to,RE: Western Wholesale Activities - Gas & Power Conf. Call Privileged & Confidential Communication Attorney-Client Communication and Attorney Work Product Privileges Asserted
1178,36,128825,37154.27142,37154.27142,38,79,to,RE: Western Wholesale Activities - Gas & Power Conf. Call Privileged & Confidential Communication Attorney-Client Communication and Attorney Work Product Privileges Asserted
1178,66,128825,37154.27142,37154.27142,38,79,to,RE: Western Wholesale Activities - Gas & Power Conf. Call Privileged & Confidential Communication Attorney-Client Communication and Attorney Work Product Privileges Asserted
1178,801,128825,37154.27142,37154.27142,38,79,to,RE: Western Wholesale Activities - Gas & Power Conf. Call Privileged & Confidential Communication Attorney-Client Communication and Attorney Work Product Privileges Asserted
1178,1479,128825,37154.27142,37154.27142,38,79,to,RE: Western Wholesale Activities - Gas & Power Conf. Call Privileged & Confidential Communication Attorney-Client Communication and Attorney Work Product Privileges Asserted
1178,1478,128825,37154.27142,37154.27142,38,79,to,RE: Western Wholesale Activities - Gas & Power Conf. Call Privileged & Confidential Communication Attorney-Client Communication and Attorney Work Product Privileges Asserted
1178,1485,128825,37154.27142,37154.27142,38,79,to,RE: Western Wholesale Activities - Gas & Power Conf. Call Privileged & Confidential Communication Attorney-Client Communication and Attorney Work Product Privileges Asserted
1178,253,128825,37154.27142,37154.27142,38,79,to,RE: Western Wholesale Activities - Gas & Power Conf. Call Privileged & Confidential Communication Attorney-Client Communication and Attorney Work Product Privileges Asserted
1178,812,128825,37154.27142,37154.27142,38,79,to,RE: Western Wholesale Activities - Gas & Power Conf. Call Privileged & Confidential Communication Attorney-Client Communication and Attorney Work Product Privileges Asserted
1178,347,128825,37154.27142,37154.27142,38,79,to,RE: Western Wholesale Activities - Gas & Power Conf. Call Privileged & Confidential Communication Attorney-Client Communication and Attorney Work Product Privileges Asserted
1178,2213,128825,37154.27142,37154.27142,38,79,to,RE: Western Wholesale Activities - Gas & Power Conf. Call Privileged & Confidential Communication Attorney-Client Communication and Attorney Work Product Privileges Asserted
1178,67,128825,37154.27142,37154.27142,38,79,to,RE: Western Wholesale Activities - Gas & Power Conf. Call Privileged & Confidential Communication Attorney-Client Communication and Attorney Work Product Privileges Asserted
1178,782,128825,37154.27142,37154.27142,38,79,to,RE: Western Wholesale Activities - Gas & Power Conf. Call Privileged & Confidential Communication Attorney-Client Communication and Attorney Work Product Privileges Asserted
1178,717,128825,37154.27142,37154.27142,38,79,to,RE: Western Wholesale Activities - Gas & Power Conf. Call Privileged & Confidential Communication Attorney-Client Communication and Attorney Work Product Privileges Asserted
1178,765,128825,37154.27142,37154.27142,38,79,to,RE: Western Wholesale Activities - Gas & Power Conf. Call Privileged & Confidential Communication Attorney-Client Communication and Attorney Work Product Privileges Asserted
1178,813,128825,37154.27142,37154.27142,38,79,to,RE: Western Wholesale Activities - Gas & Power Conf. Call Privileged & Confidential Communication Attorney-Client Communication and Attorney Work Product Privileges Asserted
1178,803,128825,37154.27142,37154.27142,38,79,to,RE: Western Wholesale Activities - Gas & Power Conf. Call Privileged & Confidential Communication Attorney-Client Communication and Attorney Work Product Privileges Asserted
1178,44,128825,37154.27142,37154.27142,38,79,to,RE: Western Wholesale Activities - Gas & Power Conf. Call Privileged & Confidential Communication Attorney-Client Communication and Attorney Work Product Privileges Asserted
1178,819,128825,37154.27142,37154.27142,38,79,to,RE: Western Wholesale Activities - Gas & Power Conf. Call Privileged & Confidential Communication Attorney-Client Communication and Attorney Work Product Privileges Asserted
1482,817,136392,37154.35468,37154.35468,38,79,to,FW: Hearing Materials
1482,347,136392,37154.35468,37154.35468,38,79,to,FW: Hearing Materials
1482,813,136392,37154.35468,37154.35468,38,79,to,FW: Hearing Materials
1482,812,136392,37154.35468,37154.35468,38,79,to,FW: Hearing Materials
1482,803,136392,37154.35468,37154.35468,38,79,to,FW: Hearing Materials
1482,2038,136392,37154.35468,37154.35468,38,79,to,FW: Hearing Materials
1482,2239,136392,37154.35468,37154.35468,38,79,to,FW: Hearing Materials
1482,181,136392,37154.35468,37154.35468,38,79,to,FW: Hearing Materials
1482,2326,136392,37154.35468,37154.35468,38,79,to,FW: Hearing Materials
1482,818,136392,37154.35468,37154.35468,38,79,cc,FW: Hearing Materials
