source,target,messageid,messagedt,weekday,,time,recepttype,subject
49879,1162,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,49265,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48158,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48580,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,47149,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,47276,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,50711,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48700,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,47075,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,46813,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,253,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,46819,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,49713,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48635,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,49266,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,49654,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48455,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,50701,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,49260,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48534,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48699,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48559,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,49667,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48221,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48624,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,49259,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48625,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,46859,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,49258,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,49264,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48742,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48581,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,47379,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48612,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,23755,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48579,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48354,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,159,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48578,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,49815,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48445,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48575,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48621,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,49734,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48608,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,50322,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,49892,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,50109,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48601,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,50192,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48571,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,49864,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,50101,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48570,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48593,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,49689,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48569,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48567,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,47837,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,50279,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48107,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,49978,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48564,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,47381,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48561,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,47380,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,49257,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,50779,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,50780,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,49351,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,50781,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,50782,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,13161,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,50783,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,4005,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,49264,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48624,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,50857,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,51267,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,51302,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,50703,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,51333,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,49368,123740,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,1162,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,49265,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48158,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48580,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,47149,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,47276,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,50711,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48700,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,47075,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,46813,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,253,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,46819,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,49713,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48635,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,49266,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,49654,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48455,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,50701,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,49260,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48534,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48699,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48559,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,49667,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48221,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48624,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,49259,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48625,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,46859,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,49258,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,49264,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48742,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48581,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,47379,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48612,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,23755,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48579,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48354,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,159,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48578,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,49815,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48445,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48575,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48621,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,49734,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48608,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,50322,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,49892,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,50109,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48601,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,50192,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48571,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,49864,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,50101,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48570,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48593,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,49689,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48569,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48567,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,47837,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,50279,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,48107,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
49879,49978,125736,37040.08194,37040.08194,22,63,to,IEP News 5/29
