source,target,messageid,messagedt,weekday,,time,recepttype,subject
1490,5416,120513,36962.03611,36962.03611,11,52,to,Re: news/updates
1490,253,120513,36962.03611,36962.03611,11,52,cc,Re: news/updates
1490,5416,120514,36962.04167,36962.04167,11,52,to,Re: news/updates
1490,253,120514,36962.04167,36962.04167,11,52,cc,Re: news/updates
1490,253,120556,36962.36528,36962.36528,11,52,to,Re: Fellow referred to me by Ken Lay
1490,5484,120556,36962.36528,36962.36528,11,52,cc,Re: Fellow referred to me by Ken Lay
1490,3536,120556,36962.36528,36962.36528,11,52,cc,Re: Fellow referred to me by Ken Lay
5335,29461,56333,36962.38611,36962.38611,11,52,to,possible RTP conference
1490,2280,175732,36963.21667,36963.21667,11,52,to,Revised Merger Release & Q&A
1490,253,175730,36963.21806,36963.21806,11,52,to,Re: Fellow referred to me by Ken Lay
1490,1463,175729,36963.21944,36963.21944,11,52,to,<<Concur Expense Document>> - General Expenses
1490,2326,175722,36963.99375,36963.99375,11,52,to,"Re: H&M Roses, Inc"
36,801,120674,36964.24097,36964.24097,11,52,to,Re: You Can Put A Stake in Their Hearts but They Never Die
36,817,120674,36964.24097,36964.24097,11,52,cc,Re: You Can Put A Stake in Their Hearts but They Never Die
36,1489,120674,36964.24097,36964.24097,11,52,cc,Re: You Can Put A Stake in Their Hearts but They Never Die
36,1474,120674,36964.24097,36964.24097,11,52,cc,Re: You Can Put A Stake in Their Hearts but They Never Die
36,253,120674,36964.24097,36964.24097,11,52,cc,Re: You Can Put A Stake in Their Hearts but They Never Die
36,8546,120674,36964.24097,36964.24097,11,52,cc,Re: You Can Put A Stake in Their Hearts but They Never Die
36,37,120674,36964.24097,36964.24097,11,52,cc,Re: You Can Put A Stake in Their Hearts but They Never Die
36,17095,120674,36964.24097,36964.24097,11,52,cc,Re: You Can Put A Stake in Their Hearts but They Never Die
36,1490,120674,36964.24097,36964.24097,11,52,cc,Re: You Can Put A Stake in Their Hearts but They Never Die
36,66,120674,36964.24097,36964.24097,11,52,cc,Re: You Can Put A Stake in Their Hearts but They Never Die
36,1416,120674,36964.24097,36964.24097,11,52,cc,Re: You Can Put A Stake in Their Hearts but They Never Die
1490,15283,175715,36964.34792,36964.34792,11,52,to,CA load growth
1490,5125,175712,36964.38333,36964.38333,11,52,to,Feedback from KL/JS CA Memo
1490,253,175708,36964.40208,36964.40208,11,52,to,Re: Wyden Bankruptcy Amendment
1490,72,175708,36964.40208,36964.40208,11,52,cc,Re: Wyden Bankruptcy Amendment
1490,1489,175708,36964.40208,36964.40208,11,52,cc,Re: Wyden Bankruptcy Amendment
1490,253,175708,36964.40208,36964.40208,11,52,cc,Re: Wyden Bankruptcy Amendment
1490,818,175708,36964.40208,36964.40208,11,52,cc,Re: Wyden Bankruptcy Amendment
1490,817,175708,36964.40208,36964.40208,11,52,cc,Re: Wyden Bankruptcy Amendment
1490,8431,175708,36964.40208,36964.40208,11,52,cc,Re: Wyden Bankruptcy Amendment
1490,1463,175707,36964.41042,36964.41042,11,52,to,<<Concur Expense Document>> - March 2001
1490,1388,175699,36965.10069,36965.10069,11,52,to,Possible Enron Visit to Tulane Univ. Late March or April
10241,19633,239957,36965.28125,36965.28125,11,52,to,Re: Confidential Employee Information/Lenhart
2039,1474,175695,36965.30694,36965.30694,11,52,to,Re: You Can Put A Stake in Their Hearts but They Never Die
2039,801,175695,36965.30694,36965.30694,11,52,cc,Re: You Can Put A Stake in Their Hearts but They Never Die
2039,817,175695,36965.30694,36965.30694,11,52,cc,Re: You Can Put A Stake in Their Hearts but They Never Die
2039,1489,175695,36965.30694,36965.30694,11,52,cc,Re: You Can Put A Stake in Their Hearts but They Never Die
2039,1474,175695,36965.30694,36965.30694,11,52,cc,Re: You Can Put A Stake in Their Hearts but They Never Die
2039,253,175695,36965.30694,36965.30694,11,52,cc,Re: You Can Put A Stake in Their Hearts but They Never Die
2039,8546,175695,36965.30694,36965.30694,11,52,cc,Re: You Can Put A Stake in Their Hearts but They Never Die
2039,37,175695,36965.30694,36965.30694,11,52,cc,Re: You Can Put A Stake in Their Hearts but They Never Die
2039,17095,175695,36965.30694,36965.30694,11,52,cc,Re: You Can Put A Stake in Their Hearts but They Never Die
2039,1490,175695,36965.30694,36965.30694,11,52,cc,Re: You Can Put A Stake in Their Hearts but They Never Die
2039,66,175695,36965.30694,36965.30694,11,52,cc,Re: You Can Put A Stake in Their Hearts but They Never Die
2039,1416,175695,36965.30694,36965.30694,11,52,cc,Re: You Can Put A Stake in Their Hearts but They Never Die
2039,36,175695,36965.30694,36965.30694,11,52,cc,Re: You Can Put A Stake in Their Hearts but They Never Die
2039,2228,175695,36965.30694,36965.30694,11,52,cc,Re: You Can Put A Stake in Their Hearts but They Never Die
48656,48346,120734,36965.78472,36965.78472,11,52,to,WPTF Friday Crazy About U Burrito
1779,1489,175689,36966.10417,36966.10417,11,52,to,WPTF Friday Crazy About U Burrito
1779,1490,175689,36966.10417,36966.10417,11,52,to,WPTF Friday Crazy About U Burrito
1779,817,175689,36966.10417,36966.10417,11,52,to,WPTF Friday Crazy About U Burrito
1490,1489,175686,36966.22639,36966.22639,11,52,to,FW: energy humor
1490,7670,175681,36968.48125,36968.48125,11,52,to,Greening the Enron Building Mtg
1490,253,120787,36968.48958,36968.48958,11,52,to,Re: Analysis by Academics----Why De-regulation is the right policy choice
1490,1489,120787,36968.48958,36968.48958,11,52,cc,Re: Analysis by Academics----Why De-regulation is the right policy choice
1490,253,120787,36968.48958,36968.48958,11,52,cc,Re: Analysis by Academics----Why De-regulation is the right policy choice
1490,1474,120787,36968.48958,36968.48958,11,52,cc,Re: Analysis by Academics----Why De-regulation is the right policy choice
1490,818,120787,36968.48958,36968.48958,11,52,cc,Re: Analysis by Academics----Why De-regulation is the right policy choice
1490,817,120787,36968.48958,36968.48958,11,52,cc,Re: Analysis by Academics----Why De-regulation is the right policy choice
1490,8431,120787,36968.48958,36968.48958,11,52,cc,Re: Analysis by Academics----Why De-regulation is the right policy choice
1490,10551,175678,36968.49722,36968.49722,11,52,to,Red Herring Article
1490,1180,175678,36968.49722,36968.49722,11,52,to,Red Herring Article
1490,2168,175678,36968.49722,36968.49722,11,52,to,Red Herring Article
1490,4104,175678,36968.49722,36968.49722,11,52,cc,Red Herring Article
1490,1180,120788,36968.50208,36968.50208,11,52,to,NewPower Withdrawal Notes
1490,8546,120788,36968.50208,36968.50208,11,52,to,NewPower Withdrawal Notes
1490,253,120788,36968.50208,36968.50208,11,52,to,NewPower Withdrawal Notes
1490,2170,175674,36968.52431,36968.52431,11,52,to,RE: Corporate Policy Committee
1490,4984,120789,36968.53681,36968.53681,11,52,to,Re: NewPower Withdrawal Notes
1490,253,120789,36968.53681,36968.53681,11,52,cc,Re: NewPower Withdrawal Notes
1490,8546,120789,36968.53681,36968.53681,11,52,cc,Re: NewPower Withdrawal Notes
1490,1180,120789,36968.53681,36968.53681,11,52,cc,Re: NewPower Withdrawal Notes
1490,5416,175671,36968.97292,36968.97292,11,52,to,Re: Press Clipping - Germany (Enron Mention)
1490,2157,175670,36968.98403,36968.98403,11,52,to,Request from Bob Frank
1490,1480,175669,36968.98889,36968.98889,11,52,to,Calypso Tribal Letters
1490,253,120790,36968.99514,36968.99514,11,52,to,Re:
1490,181,120790,36968.99514,36968.99514,11,52,cc,Re:
1490,8546,120790,36968.99514,36968.99514,11,52,cc,Re:
1490,801,120790,36968.99514,36968.99514,11,52,cc,Re:
1490,2326,120790,36968.99514,36968.99514,11,52,cc,Re:
1490,2222,120790,36968.99514,36968.99514,11,52,cc,Re:
