source,target,messageid,messagedt,weekday,,time,recepttype,subject
1654,32441,54669,37074.46755,37074.46755,27,68,to,RE: Thanks for your time this morning.
1399,284,234635,37074.46813,37074.46813,27,68,to,PanNat Value - Confidential and Proprietary
1399,2357,234635,37074.46813,37074.46813,27,68,cc,PanNat Value - Confidential and Proprietary
1399,724,234635,37074.46813,37074.46813,27,68,cc,PanNat Value - Confidential and Proprietary
1399,2349,234635,37074.46813,37074.46813,27,68,cc,PanNat Value - Confidential and Proprietary
1399,3635,234635,37074.46813,37074.46813,27,68,cc,PanNat Value - Confidential and Proprietary
1399,1174,234635,37074.46813,37074.46813,27,68,cc,PanNat Value - Confidential and Proprietary
1399,53467,234635,37074.46813,37074.46813,27,68,cc,PanNat Value - Confidential and Proprietary
1654,30993,54670,37074.47081,37074.47081,27,68,to,RE: New document in PSerc Document Archive archive
1654,2109,54673,37074.62794,37074.62794,27,68,to,FW: FEA Announces the Release of @GLOBAL 5.0
1654,2093,54673,37074.62794,37074.62794,27,68,cc,FW: FEA Announces the Release of @GLOBAL 5.0
1460,52092,234796,37074.65359,37074.65359,27,68,to,FW: Request for Confidential Information from the GAO
1460,49991,234796,37074.65359,37074.65359,27,68,to,FW: Request for Confidential Information from the GAO
1460,46209,234796,37074.65359,37074.65359,27,68,to,FW: Request for Confidential Information from the GAO
1460,80591,234796,37074.65359,37074.65359,27,68,to,FW: Request for Confidential Information from the GAO
1460,1174,234796,37074.65359,37074.65359,27,68,cc,FW: Request for Confidential Information from the GAO
1654,29461,54677,37075.44416,37075.44416,27,68,to,FW: Weather triggered options pricing
1490,818,176603,37076.98542,37076.98542,27,68,to,Re: Purported Ken Lay Promise to Haley Barbour
1490,817,176603,37076.98542,37076.98542,27,68,cc,Re: Purported Ken Lay Promise to Haley Barbour
1490,2310,176603,37076.98542,37076.98542,27,68,cc,Re: Purported Ken Lay Promise to Haley Barbour
1490,1482,176603,37076.98542,37076.98542,27,68,cc,Re: Purported Ken Lay Promise to Haley Barbour
1490,801,176602,37076.99028,37076.99028,27,68,to,Re: CPUC Postpones action on Direct Access Until Mid-August
1490,701,176602,37076.99028,37076.99028,27,68,cc,Re: CPUC Postpones action on Direct Access Until Mid-August
1490,253,176602,37076.99028,37076.99028,27,68,cc,Re: CPUC Postpones action on Direct Access Until Mid-August
1490,293,176602,37076.99028,37076.99028,27,68,cc,Re: CPUC Postpones action on Direct Access Until Mid-August
1490,1452,176602,37076.99028,37076.99028,27,68,cc,Re: CPUC Postpones action on Direct Access Until Mid-August
1490,801,124672,37077.02014,37077.02014,27,68,to,RE: CA Customers
1490,253,124672,37077.02014,37077.02014,27,68,to,RE: CA Customers
1490,1456,176600,37077.02917,37077.02917,27,68,to,Re: Customers
4967,5074,124677,37077.13264,37077.13264,27,68,to,Energy Issues
