source,target,messageid,messagedt,weekday,,time,recepttype,subject
1490,801,174050,36752.06597,36752.06597,34,27,to,Re: CA Price caps
1490,801,174051,36752.07292,36752.07292,34,27,to,Re: CA Price caps
1490,2169,174052,36752.075,36752.075,34,27,to,Re: Politics and Enron
1490,2220,174053,36752.07917,36752.07917,34,27,to,CFTC Reauthorization
1490,817,174053,36752.07917,36752.07917,34,27,cc,CFTC Reauthorization
1490,3536,174054,36752.07986,36752.07986,34,27,to,CFTC Reauthorization
1490,4772,174055,36752.08333,36752.08333,34,27,to,Re: Enron Advisory Council meeting
1490,48355,174057,36752.15417,36752.15417,34,27,to,California Power Issue
1490,1474,174071,36753.99722,36753.99722,34,27,to,Re: Bill Massey
1490,817,174071,36753.99722,36753.99722,34,27,cc,Re: Bill Massey
1490,1489,174071,36753.99722,36753.99722,34,27,cc,Re: Bill Massey
1490,5956,174072,36754.01667,36754.01667,34,27,to,Schedule for the Schedules
14935,9221,132746,36755.36389,36755.36389,34,27,to,PRIVILEGED & CONFIDENTIAL ATTORNEY-CLIENT COMMUNICATION Terminability of Val Verde interconnect agreement
14935,24943,132746,36755.36389,36755.36389,34,27,to,PRIVILEGED & CONFIDENTIAL ATTORNEY-CLIENT COMMUNICATION Terminability of Val Verde interconnect agreement
1490,2785,174111,36756.30764,36756.30764,34,27,to,"Talking Points re ""reregulation"" in California"
1490,2785,174112,36756.30764,36756.30764,34,27,to,Re: FERC INVESTIGATION IN CA - What should they be looking for?
