source,target,messageid,messagedt,weekday,,time,recepttype,subject
7573,1637,139781,37216.3552,37216.3552,47,88,to,FW: Confidential - GSS Organization Value to ETS
7573,6084,139781,37216.3552,37216.3552,47,88,cc,FW: Confidential - GSS Organization Value to ETS
1637,7573,139494,37216.36733,37216.36733,47,88,to,Re: FW: Confidential - GSS Organization Value to ETS
1637,4769,139494,37216.36733,37216.36733,47,88,to,Re: FW: Confidential - GSS Organization Value to ETS
1637,6084,139494,37216.36733,37216.36733,47,88,cc,Re: FW: Confidential - GSS Organization Value to ETS
1637,4769,139495,37216.36803,37216.36803,47,88,to,FW: Confidential - GSS Organization Value to ETS
4769,2176,151121,37216.36975,37216.36975,47,88,to,FW: Confidential - GSS Organization Value to ETS
2514,29286,47174,37216.37949,37216.37949,47,88,to,Confidential Agreement Revisions  --  Rio Bravo Pipeline Open Season
2514,29287,47174,37216.37949,37216.37949,47,88,to,Confidential Agreement Revisions  --  Rio Bravo Pipeline Open Season
2514,29288,47174,37216.37949,37216.37949,47,88,to,Confidential Agreement Revisions  --  Rio Bravo Pipeline Open Season
2514,770,47174,37216.37949,37216.37949,47,88,cc,Confidential Agreement Revisions  --  Rio Bravo Pipeline Open Season
2514,284,47174,37216.37949,37216.37949,47,88,cc,Confidential Agreement Revisions  --  Rio Bravo Pipeline Open Season
2514,8833,47174,37216.37949,37216.37949,47,88,cc,Confidential Agreement Revisions  --  Rio Bravo Pipeline Open Season
1637,6084,139507,37216.45806,37216.45806,47,88,to,RE: Confidential - GSS Organization Value to ETS
1637,7573,139507,37216.45806,37216.45806,47,88,cc,RE: Confidential - GSS Organization Value to ETS
6084,1637,138959,37216.46671,37216.46671,47,88,to,RE: Confidential - GSS Organization Value to ETS
6084,7573,138959,37216.46671,37216.46671,47,88,cc,RE: Confidential - GSS Organization Value to ETS
