source,target,messageid,messagedt,weekday,,time,recepttype,subject
1490,4652,176694,37054.08958,37054.08958,24,65,to,FW: Draft of Organizational Announcement
1490,4058,9242,37054.63543,37054.63543,24,65,to,draft organization announcement.
1490,4130,9242,37054.63543,37054.63543,24,65,cc,draft organization announcement.
1490,4770,9242,37054.63543,37054.63543,24,65,cc,draft organization announcement.
1490,4651,9242,37054.63543,37054.63543,24,65,cc,draft organization announcement.
1490,3538,9242,37054.63543,37054.63543,24,65,cc,draft organization announcement.
1490,1477,9242,37054.63543,37054.63543,24,65,cc,draft organization announcement.
1490,701,9242,37054.63543,37054.63543,24,65,cc,draft organization announcement.
1490,4652,9242,37054.63543,37054.63543,24,65,cc,draft organization announcement.
1490,1621,9242,37054.63543,37054.63543,24,65,cc,draft organization announcement.
1490,2157,176685,37055.03472,37055.03472,24,65,to,Re: 2002 Budgets - Here we go! with attachment
1490,3441,176684,37055.04514,37055.04514,24,65,to,Enron Expatriates in India
1490,4058,176684,37055.04514,37055.04514,24,65,to,Enron Expatriates in India
1490,1547,176681,37055.05208,37055.05208,24,65,to,Op Ed satire
1490,817,176681,37055.05208,37055.05208,24,65,to,Op Ed satire
1490,3441,9237,37055.25355,37055.25355,24,65,to,Enron Expatriates in India
1490,4058,9237,37055.25355,37055.25355,24,65,to,Enron Expatriates in India
1490,3441,98429,37055.29167,37055.29167,24,65,to,California's dim bulbs
1490,4058,98429,37055.29167,37055.29167,24,65,to,California's dim bulbs
1490,4652,98429,37055.29167,37055.29167,24,65,to,California's dim bulbs
1490,1477,98429,37055.29167,37055.29167,24,65,to,California's dim bulbs
1490,4638,98429,37055.29167,37055.29167,24,65,to,California's dim bulbs
1490,701,176675,37055.41111,37055.41111,24,65,to,MEMO
1490,4130,176675,37055.41111,37055.41111,24,65,to,MEMO
1490,4058,176675,37055.41111,37055.41111,24,65,to,MEMO
1490,2315,176675,37055.41111,37055.41111,24,65,cc,MEMO
1490,1180,176675,37055.41111,37055.41111,24,65,cc,MEMO
1490,1547,176675,37055.41111,37055.41111,24,65,cc,MEMO
1490,3441,9234,37055.50001,37055.50001,24,65,to,California's dim bulbs
1490,4058,9234,37055.50001,37055.50001,24,65,to,California's dim bulbs
1490,4652,9234,37055.50001,37055.50001,24,65,to,California's dim bulbs
1490,1477,9234,37055.50001,37055.50001,24,65,to,California's dim bulbs
1490,4638,9234,37055.50001,37055.50001,24,65,to,California's dim bulbs
1490,5118,176671,37056.08542,37056.08542,24,65,to,Re: Your corner on the intranet
1490,2170,176671,37056.08542,37056.08542,24,65,cc,Re: Your corner on the intranet
1490,1180,176671,37056.08542,37056.08542,24,65,cc,Re: Your corner on the intranet
1654,29461,54543,37056.54329,37056.54329,24,65,to,FW: 1st Draft New Risk Management Policy
1490,3441,176664,37057.28958,37057.28958,24,65,to,Background and Message Points
1490,5914,176663,37057.29514,37057.29514,24,65,to,RE: Clickathome - Proposed treatment for Involuntary Terminations - Business Reorganizations
1490,9314,176661,37057.34861,37057.34861,24,65,to,
1654,29461,54546,37057.38171,37057.38171,24,65,to,FW: [enerfaxdaily] AGA Says Market Manipulated
1654,2058,54547,37057.38193,37057.38193,24,65,to,FW: Protest Procedures for U.S. Enron Facilities to ALL SENIOR MANAGEMENT
1654,32082,54549,37057.38225,37057.38225,24,65,to,FW: McVeigh video really a virus
1654,29461,54551,37057.38385,37057.38385,24,65,to,FW:  StatSoft
1654,554,54554,37057.3948,37057.3948,24,65,to,FW: A Special Announcement from eMarketer's CEO
1654,32436,54559,37057.4878,37057.4878,24,65,to,RE: Market Stack
1654,2044,54559,37057.4878,37057.4878,24,65,cc,RE: Market Stack
1654,554,54559,37057.4878,37057.4878,24,65,cc,RE: Market Stack
1654,1654,54559,37057.4878,37057.4878,24,65,cc,RE: Market Stack
1654,32436,54560,37057.56315,37057.56315,24,65,to,RE: Market Stack
1654,554,54560,37057.56315,37057.56315,24,65,cc,RE: Market Stack
1654,2044,54560,37057.56315,37057.56315,24,65,cc,RE: Market Stack
1174,28554,235480,37058.7334,37058.7334,24,65,to,FW: ISO's Response to BPA Rebuttal of Sheffrin Study--Confidential Atty Client work product
1174,34033,235480,37058.7334,37058.7334,24,65,to,FW: ISO's Response to BPA Rebuttal of Sheffrin Study--Confidential Atty Client work product
1174,43956,235480,37058.7334,37058.7334,24,65,to,FW: ISO's Response to BPA Rebuttal of Sheffrin Study--Confidential Atty Client work product
1174,52092,235480,37058.7334,37058.7334,24,65,to,FW: ISO's Response to BPA Rebuttal of Sheffrin Study--Confidential Atty Client work product
1174,4001,235480,37058.7334,37058.7334,24,65,to,FW: ISO's Response to BPA Rebuttal of Sheffrin Study--Confidential Atty Client work product
