source,target,messageid,messagedt,weekday,,time,recepttype,subject
1490,3441,135516,36990.34167,36990.34167,15,56,to,Call to Bob Glynn
1490,4058,135516,36990.34167,36990.34167,15,56,cc,Call to Bob Glynn
1490,1477,135516,36990.34167,36990.34167,15,56,cc,Call to Bob Glynn
1490,701,135516,36990.34167,36990.34167,15,56,cc,Call to Bob Glynn
1490,293,135516,36990.34167,36990.34167,15,56,cc,Call to Bob Glynn
1490,1544,135516,36990.34167,36990.34167,15,56,cc,Call to Bob Glynn
1490,3441,62637,36990.75833,36990.75833,15,56,to,Call to Bob Glynn
1490,4058,62637,36990.75833,36990.75833,15,56,cc,Call to Bob Glynn
1490,1477,62637,36990.75833,36990.75833,15,56,cc,Call to Bob Glynn
1490,701,62637,36990.75833,36990.75833,15,56,cc,Call to Bob Glynn
1490,293,62637,36990.75833,36990.75833,15,56,cc,Call to Bob Glynn
1490,1544,62637,36990.75833,36990.75833,15,56,cc,Call to Bob Glynn
1490,4058,175498,36991.025,36991.025,15,56,to,Summary of the MOU
1490,3441,175498,36991.025,36991.025,15,56,to,Summary of the MOU
1490,1544,175498,36991.025,36991.025,15,56,to,Summary of the MOU
1490,1543,175498,36991.025,36991.025,15,56,to,Summary of the MOU
1490,3443,175498,36991.025,36991.025,15,56,to,Summary of the MOU
6266,644,66974,36991.08472,36991.08472,15,56,to,Confidential Folder to safely pass information to Arthur Andersen
6266,698,66974,36991.08472,36991.08472,15,56,to,Confidential Folder to safely pass information to Arthur Andersen
6266,15272,66974,36991.08472,36991.08472,15,56,to,Confidential Folder to safely pass information to Arthur Andersen
6266,14765,66974,36991.08472,36991.08472,15,56,to,Confidential Folder to safely pass information to Arthur Andersen
6266,744,66974,36991.08472,36991.08472,15,56,to,Confidential Folder to safely pass information to Arthur Andersen
6266,767,66974,36991.08472,36991.08472,15,56,to,Confidential Folder to safely pass information to Arthur Andersen
6266,713,66974,36991.08472,36991.08472,15,56,to,Confidential Folder to safely pass information to Arthur Andersen
6266,2992,66974,36991.08472,36991.08472,15,56,to,Confidential Folder to safely pass information to Arthur Andersen
1490,2157,175494,36991.13403,36991.13403,15,56,to,Data request
1490,6106,175494,36991.13403,36991.13403,15,56,cc,Data request
1490,30687,175485,36991.22014,36991.22014,15,56,to,California Power Markets
1490,5955,175484,36991.24375,36991.24375,15,56,to,Re: Budget transition info
1490,1463,175479,36991.43056,36991.43056,15,56,to,
6399,1771,23559,36991.49444,36991.49444,15,56,to,Confidential Folder to safely pass information to  Arthur Andersen
6399,6266,23559,36991.49444,36991.49444,15,56,to,Confidential Folder to safely pass information to  Arthur Andersen
6399,215,23559,36991.49444,36991.49444,15,56,to,Confidential Folder to safely pass information to  Arthur Andersen
6399,10249,23559,36991.49444,36991.49444,15,56,to,Confidential Folder to safely pass information to  Arthur Andersen
6399,3032,23559,36991.49444,36991.49444,15,56,to,Confidential Folder to safely pass information to  Arthur Andersen
6399,5368,23559,36991.49444,36991.49444,15,56,to,Confidential Folder to safely pass information to  Arthur Andersen
6399,19449,23559,36991.49444,36991.49444,15,56,to,Confidential Folder to safely pass information to  Arthur Andersen
6399,19450,23559,36991.49444,36991.49444,15,56,to,Confidential Folder to safely pass information to  Arthur Andersen
6399,19451,23559,36991.49444,36991.49444,15,56,to,Confidential Folder to safely pass information to  Arthur Andersen
6399,19452,23559,36991.49444,36991.49444,15,56,to,Confidential Folder to safely pass information to  Arthur Andersen
6399,227,23559,36991.49444,36991.49444,15,56,cc,Confidential Folder to safely pass information to  Arthur Andersen
6399,19453,23559,36991.49444,36991.49444,15,56,cc,Confidential Folder to safely pass information to  Arthur Andersen
6399,410,23559,36991.49444,36991.49444,15,56,cc,Confidential Folder to safely pass information to  Arthur Andersen
6399,18762,23559,36991.49444,36991.49444,15,56,cc,Confidential Folder to safely pass information to  Arthur Andersen
6399,15922,23559,36991.49444,36991.49444,15,56,cc,Confidential Folder to safely pass information to  Arthur Andersen
6399,334,23559,36991.49444,36991.49444,15,56,cc,Confidential Folder to safely pass information to  Arthur Andersen
6399,10227,23559,36991.49444,36991.49444,15,56,cc,Confidential Folder to safely pass information to  Arthur Andersen
227,6399,22739,36992.56042,36992.56042,15,56,to,Re: Confidential Folder to safely pass information to Arthur Andersen
1490,17437,175456,36993.48194,36993.48194,15,56,to,Form 4 Reminder for March
1489,253,121710,36993.58681,36993.58681,15,56,to,CONFIDENTIAL - Residential in CA
1489,181,121710,36993.58681,36993.58681,15,56,to,CONFIDENTIAL - Residential in CA
1489,8546,121710,36993.58681,36993.58681,15,56,to,CONFIDENTIAL - Residential in CA
1489,817,121710,36993.58681,36993.58681,15,56,to,CONFIDENTIAL - Residential in CA
1489,2326,121710,36993.58681,36993.58681,15,56,to,CONFIDENTIAL - Residential in CA
1489,1547,121710,36993.58681,36993.58681,15,56,to,CONFIDENTIAL - Residential in CA
1489,1180,121710,36993.58681,36993.58681,15,56,to,CONFIDENTIAL - Residential in CA
1489,801,121710,36993.58681,36993.58681,15,56,to,CONFIDENTIAL - Residential in CA
1489,4851,121710,36993.58681,36993.58681,15,56,to,CONFIDENTIAL - Residential in CA
1489,2222,121710,36993.58681,36993.58681,15,56,to,CONFIDENTIAL - Residential in CA
1489,1456,121710,36993.58681,36993.58681,15,56,cc,CONFIDENTIAL - Residential in CA
181,1180,121752,36994.17083,36994.17083,15,56,to,Re: CONFIDENTIAL - Residential in CA
181,1489,121752,36994.17083,36994.17083,15,56,cc,Re: CONFIDENTIAL - Residential in CA
181,253,121752,36994.17083,36994.17083,15,56,cc,Re: CONFIDENTIAL - Residential in CA
1180,1489,121747,36994.22917,36994.22917,15,56,to,Re: CONFIDENTIAL - Residential in CA
1180,253,121747,36994.22917,36994.22917,15,56,cc,Re: CONFIDENTIAL - Residential in CA
1180,181,121747,36994.22917,36994.22917,15,56,cc,Re: CONFIDENTIAL - Residential in CA
1180,8546,121747,36994.22917,36994.22917,15,56,cc,Re: CONFIDENTIAL - Residential in CA
1180,817,121747,36994.22917,36994.22917,15,56,cc,Re: CONFIDENTIAL - Residential in CA
1180,2326,121747,36994.22917,36994.22917,15,56,cc,Re: CONFIDENTIAL - Residential in CA
1180,1547,121747,36994.22917,36994.22917,15,56,cc,Re: CONFIDENTIAL - Residential in CA
1180,801,121747,36994.22917,36994.22917,15,56,cc,Re: CONFIDENTIAL - Residential in CA
1180,4851,121747,36994.22917,36994.22917,15,56,cc,Re: CONFIDENTIAL - Residential in CA
1180,2222,121747,36994.22917,36994.22917,15,56,cc,Re: CONFIDENTIAL - Residential in CA
1180,1456,121747,36994.22917,36994.22917,15,56,cc,Re: CONFIDENTIAL - Residential in CA
