source,target,messageid,messagedt,weekday,,time,recepttype,subject
1490,1724,174463,36808.08542,36808.08542,42,35,to,Calling All Investors: The New Power Company's IPO Priced at $21 Per Share
1490,5416,174463,36808.08542,36808.08542,42,35,cc,Calling All Investors: The New Power Company's IPO Priced at $21 Per Share
1490,2220,174471,36808.35278,36808.35278,42,35,to,
1490,817,174471,36808.35278,36808.35278,42,35,cc,
1490,2287,174483,36809.32986,36809.32986,42,35,to,Fenosa and Enron to Invest $550 Million in Dominican Republic
1490,2078,174487,36810.1875,36810.1875,42,35,to,Re: Crisis Management at Enron
1490,5375,174490,36810.26875,36810.26875,42,35,to,"Online Niche Players Capitalize on Natural-Gas Shortage, Bypass Utilities"
1490,5118,174490,36810.26875,36810.26875,42,35,to,"Online Niche Players Capitalize on Natural-Gas Shortage, Bypass Utilities"
1490,4851,174490,36810.26875,36810.26875,42,35,to,"Online Niche Players Capitalize on Natural-Gas Shortage, Bypass Utilities"
801,253,116118,36810.3,36810.3,42,35,to,Fwd:
1490,253,174493,36810.33542,36810.33542,42,35,to,Re: Meeting w/Sempra
1490,9311,174497,36810.45139,36810.45139,42,35,to,
253,37,116143,36811.11181,36811.11181,42,35,to,Fwd:
253,17095,116143,36811.11181,36811.11181,42,35,to,Fwd:
253,2239,116143,36811.11181,36811.11181,42,35,to,Fwd:
1490,253,174503,36812.17083,36812.17083,42,35,to,Re: Legal Analysis on AB 1890
1490,1477,174504,36812.17292,36812.17292,42,35,to,i2 Bandwidth Management Agreement Press Release
