source,target,messageid,messagedt,weekday,,time,recepttype,subject
1490,3536,175572,36983.11528,36983.11528,14,55,to,Advisory council meeting
1490,32652,175573,36983.11528,36983.11528,14,55,to,2000 dividends
1490,818,175571,36983.11875,36983.11875,14,55,to,FW: Financial Times article
1490,2220,175571,36983.11875,36983.11875,14,55,to,FW: Financial Times article
1490,3445,175571,36983.11875,36983.11875,14,55,cc,FW: Financial Times article
1490,4104,175557,36984.43056,36984.43056,14,55,to,Re: bilateral request
1490,818,175557,36984.43056,36984.43056,14,55,cc,Re: bilateral request
1490,2170,175556,36984.43125,36984.43125,14,55,to,Re: Computers
1490,4130,175556,36984.43125,36984.43125,14,55,cc,Re: Computers
1490,4851,175555,36984.43264,36984.43264,14,55,to,EES Talking ABout Sending Back the New SDG&E Customers -- PLEASE READ
1490,2439,175554,36984.43542,36984.43542,14,55,to,Another List
801,817,175542,36985.25903,36985.25903,14,55,to,Re: Lay/Skilling Talking Points for Bush Admin Meetings and Calls
801,10869,175542,36985.25903,36985.25903,14,55,cc,Re: Lay/Skilling Talking Points for Bush Admin Meetings and Calls
801,1489,175542,36985.25903,36985.25903,14,55,cc,Re: Lay/Skilling Talking Points for Bush Admin Meetings and Calls
801,2229,175542,36985.25903,36985.25903,14,55,cc,Re: Lay/Skilling Talking Points for Bush Admin Meetings and Calls
801,1732,175542,36985.25903,36985.25903,14,55,cc,Re: Lay/Skilling Talking Points for Bush Admin Meetings and Calls
801,253,175542,36985.25903,36985.25903,14,55,cc,Re: Lay/Skilling Talking Points for Bush Admin Meetings and Calls
801,1474,175542,36985.25903,36985.25903,14,55,cc,Re: Lay/Skilling Talking Points for Bush Admin Meetings and Calls
801,2309,175542,36985.25903,36985.25903,14,55,cc,Re: Lay/Skilling Talking Points for Bush Admin Meetings and Calls
801,818,175542,36985.25903,36985.25903,14,55,cc,Re: Lay/Skilling Talking Points for Bush Admin Meetings and Calls
801,181,175542,36985.25903,36985.25903,14,55,cc,Re: Lay/Skilling Talking Points for Bush Admin Meetings and Calls
801,2204,175542,36985.25903,36985.25903,14,55,cc,Re: Lay/Skilling Talking Points for Bush Admin Meetings and Calls
801,2228,175542,36985.25903,36985.25903,14,55,cc,Re: Lay/Skilling Talking Points for Bush Admin Meetings and Calls
801,1490,175542,36985.25903,36985.25903,14,55,cc,Re: Lay/Skilling Talking Points for Bush Admin Meetings and Calls
801,1480,175542,36985.25903,36985.25903,14,55,cc,Re: Lay/Skilling Talking Points for Bush Admin Meetings and Calls
