source,target,messageid,messagedt,weekday,,time,recepttype,subject
1482,1454,136384,37145.25981,37145.25981,37,78,to,Steffes Testimony To House Committee Today
1482,817,136384,37145.25981,37145.25981,37,78,to,Steffes Testimony To House Committee Today
1482,1179,136384,37145.25981,37145.25981,37,78,to,Steffes Testimony To House Committee Today
1482,818,136384,37145.25981,37145.25981,37,78,to,Steffes Testimony To House Committee Today
1482,813,136384,37145.25981,37145.25981,37,78,to,Steffes Testimony To House Committee Today
1482,800,136384,37145.25981,37145.25981,37,78,to,Steffes Testimony To House Committee Today
1482,812,136384,37145.25981,37145.25981,37,78,to,Steffes Testimony To House Committee Today
1482,2326,136384,37145.25981,37145.25981,37,78,to,Steffes Testimony To House Committee Today
1482,1516,136384,37145.25981,37145.25981,37,78,to,Steffes Testimony To House Committee Today
1482,2220,136384,37145.25981,37145.25981,37,78,to,Steffes Testimony To House Committee Today
1482,2254,136384,37145.25981,37145.25981,37,78,to,Steffes Testimony To House Committee Today
1482,1480,136384,37145.25981,37145.25981,37,78,to,Steffes Testimony To House Committee Today
1482,2214,136384,37145.25981,37145.25981,37,78,to,Steffes Testimony To House Committee Today
1482,2310,136384,37145.25981,37145.25981,37,78,to,Steffes Testimony To House Committee Today
1482,33831,136384,37145.25981,37145.25981,37,78,to,Steffes Testimony To House Committee Today
1482,33830,136384,37145.25981,37145.25981,37,78,to,Steffes Testimony To House Committee Today
1482,347,136384,37145.25981,37145.25981,37,78,cc,Steffes Testimony To House Committee Today
1482,818,136389,37145.28558,37145.28558,37,78,to,Bingaman Draft On Transparency -- Amendment Ideas
1482,2220,136389,37145.28558,37145.28558,37,78,to,Bingaman Draft On Transparency -- Amendment Ideas
1482,817,136389,37145.28558,37145.28558,37,78,to,Bingaman Draft On Transparency -- Amendment Ideas
1482,1779,136389,37145.28558,37145.28558,37,78,to,Bingaman Draft On Transparency -- Amendment Ideas
1482,1480,136389,37145.28558,37145.28558,37,78,to,Bingaman Draft On Transparency -- Amendment Ideas
1482,812,136389,37145.28558,37145.28558,37,78,to,Bingaman Draft On Transparency -- Amendment Ideas
1482,347,136389,37145.28558,37145.28558,37,78,to,Bingaman Draft On Transparency -- Amendment Ideas
1482,293,62815,37146.32075,37146.32075,37,78,to,FW: Bingaman Draft On Transparency -- Amendment Ideas
800,36,128797,37146.3551,37146.3551,37,78,to,RE: Western Wholesale Activities - Gas & Power Conf. Call Privileged & Confidential Communication Attorney-Client Communication and Attorney Work Product Privileges Asserted
800,66,128797,37146.3551,37146.3551,37,78,to,RE: Western Wholesale Activities - Gas & Power Conf. Call Privileged & Confidential Communication Attorney-Client Communication and Attorney Work Product Privileges Asserted
800,801,128797,37146.3551,37146.3551,37,78,to,RE: Western Wholesale Activities - Gas & Power Conf. Call Privileged & Confidential Communication Attorney-Client Communication and Attorney Work Product Privileges Asserted
800,1479,128797,37146.3551,37146.3551,37,78,to,RE: Western Wholesale Activities - Gas & Power Conf. Call Privileged & Confidential Communication Attorney-Client Communication and Attorney Work Product Privileges Asserted
800,1478,128797,37146.3551,37146.3551,37,78,to,RE: Western Wholesale Activities - Gas & Power Conf. Call Privileged & Confidential Communication Attorney-Client Communication and Attorney Work Product Privileges Asserted
800,1485,128797,37146.3551,37146.3551,37,78,to,RE: Western Wholesale Activities - Gas & Power Conf. Call Privileged & Confidential Communication Attorney-Client Communication and Attorney Work Product Privileges Asserted
800,253,128797,37146.3551,37146.3551,37,78,to,RE: Western Wholesale Activities - Gas & Power Conf. Call Privileged & Confidential Communication Attorney-Client Communication and Attorney Work Product Privileges Asserted
800,812,128797,37146.3551,37146.3551,37,78,to,RE: Western Wholesale Activities - Gas & Power Conf. Call Privileged & Confidential Communication Attorney-Client Communication and Attorney Work Product Privileges Asserted
800,347,128797,37146.3551,37146.3551,37,78,to,RE: Western Wholesale Activities - Gas & Power Conf. Call Privileged & Confidential Communication Attorney-Client Communication and Attorney Work Product Privileges Asserted
800,2213,128797,37146.3551,37146.3551,37,78,to,RE: Western Wholesale Activities - Gas & Power Conf. Call Privileged & Confidential Communication Attorney-Client Communication and Attorney Work Product Privileges Asserted
800,67,128797,37146.3551,37146.3551,37,78,to,RE: Western Wholesale Activities - Gas & Power Conf. Call Privileged & Confidential Communication Attorney-Client Communication and Attorney Work Product Privileges Asserted
800,782,128797,37146.3551,37146.3551,37,78,to,RE: Western Wholesale Activities - Gas & Power Conf. Call Privileged & Confidential Communication Attorney-Client Communication and Attorney Work Product Privileges Asserted
800,1178,128797,37146.3551,37146.3551,37,78,to,RE: Western Wholesale Activities - Gas & Power Conf. Call Privileged & Confidential Communication Attorney-Client Communication and Attorney Work Product Privileges Asserted
800,717,128797,37146.3551,37146.3551,37,78,to,RE: Western Wholesale Activities - Gas & Power Conf. Call Privileged & Confidential Communication Attorney-Client Communication and Attorney Work Product Privileges Asserted
800,765,128797,37146.3551,37146.3551,37,78,to,RE: Western Wholesale Activities - Gas & Power Conf. Call Privileged & Confidential Communication Attorney-Client Communication and Attorney Work Product Privileges Asserted
800,813,128797,37146.3551,37146.3551,37,78,to,RE: Western Wholesale Activities - Gas & Power Conf. Call Privileged & Confidential Communication Attorney-Client Communication and Attorney Work Product Privileges Asserted
800,803,128797,37146.3551,37146.3551,37,78,to,RE: Western Wholesale Activities - Gas & Power Conf. Call Privileged & Confidential Communication Attorney-Client Communication and Attorney Work Product Privileges Asserted
800,44,128797,37146.3551,37146.3551,37,78,to,RE: Western Wholesale Activities - Gas & Power Conf. Call Privileged & Confidential Communication Attorney-Client Communication and Attorney Work Product Privileges Asserted
800,819,128797,37146.3551,37146.3551,37,78,to,RE: Western Wholesale Activities - Gas & Power Conf. Call Privileged & Confidential Communication Attorney-Client Communication and Attorney Work Product Privileges Asserted
1482,1454,62814,37146.36787,37146.36787,37,78,to,Senate Energy Markup Cancelled
1482,817,62814,37146.36787,37146.36787,37,78,to,Senate Energy Markup Cancelled
1482,347,62814,37146.36787,37146.36787,37,78,to,Senate Energy Markup Cancelled
1482,1179,62814,37146.36787,37146.36787,37,78,to,Senate Energy Markup Cancelled
1482,2168,62814,37146.36787,37146.36787,37,78,to,Senate Energy Markup Cancelled
1482,812,62814,37146.36787,37146.36787,37,78,to,Senate Energy Markup Cancelled
1482,1480,62814,37146.36787,37146.36787,37,78,to,Senate Energy Markup Cancelled
1482,1779,62814,37146.36787,37146.36787,37,78,to,Senate Energy Markup Cancelled
1482,293,62814,37146.36787,37146.36787,37,78,to,Senate Energy Markup Cancelled
1482,813,62814,37146.36787,37146.36787,37,78,to,Senate Energy Markup Cancelled
1482,800,62814,37146.36787,37146.36787,37,78,to,Senate Energy Markup Cancelled
