source,target,messageid,messagedt,weekday,,time,recepttype,subject
1490,1477,174429,36801.02361,36801.02361,41,34,to,California Pricing
17095,28525,232406,36801.07083,36801.07083,41,34,to,Request for Confidential Information by the GAO
17095,181,232406,36801.07083,36801.07083,41,34,cc,Request for Confidential Information by the GAO
17095,206,232406,36801.07083,36801.07083,41,34,cc,Request for Confidential Information by the GAO
17095,28563,232406,36801.07083,36801.07083,41,34,cc,Request for Confidential Information by the GAO
17095,9244,232406,36801.07083,36801.07083,41,34,cc,Request for Confidential Information by the GAO
17095,1489,232406,36801.07083,36801.07083,41,34,cc,Request for Confidential Information by the GAO
17095,817,232406,36801.07083,36801.07083,41,34,cc,Request for Confidential Information by the GAO
17095,813,232406,36801.07083,36801.07083,41,34,cc,Request for Confidential Information by the GAO
48685,48366,115817,36801.19653,36801.19653,41,34,to,PDF Attachment-Request for Confidential Information by the GAO
48685,48367,115817,36801.19653,36801.19653,41,34,to,PDF Attachment-Request for Confidential Information by the GAO
48685,48368,115817,36801.19653,36801.19653,41,34,to,PDF Attachment-Request for Confidential Information by the GAO
48685,48370,115817,36801.19653,36801.19653,41,34,to,PDF Attachment-Request for Confidential Information by the GAO
48685,48371,115817,36801.19653,36801.19653,41,34,to,PDF Attachment-Request for Confidential Information by the GAO
48685,48372,115817,36801.19653,36801.19653,41,34,to,PDF Attachment-Request for Confidential Information by the GAO
48685,48373,115817,36801.19653,36801.19653,41,34,to,PDF Attachment-Request for Confidential Information by the GAO
48685,48786,115817,36801.19653,36801.19653,41,34,to,PDF Attachment-Request for Confidential Information by the GAO
48685,48374,115817,36801.19653,36801.19653,41,34,to,PDF Attachment-Request for Confidential Information by the GAO
48685,48831,115817,36801.19653,36801.19653,41,34,cc,PDF Attachment-Request for Confidential Information by the GAO
1490,37,174435,36801.41597,36801.41597,41,34,to,FERC Presentation on California/West Wholesale Market
1490,2315,174443,36803.08819,36803.08819,41,34,to,Enron Mentions
1490,5956,174443,36803.08819,36803.08819,41,34,to,Enron Mentions
1490,3536,174444,36803.10625,36803.10625,41,34,to,Re: RGA request
1490,817,174444,36803.10625,36803.10625,41,34,cc,Re: RGA request
1490,28730,174444,36803.10625,36803.10625,41,34,cc,Re: RGA request
1490,5416,174445,36803.14583,36803.14583,41,34,to,
1490,2315,174445,36803.14583,36803.14583,41,34,to,
1490,5956,174445,36803.14583,36803.14583,41,34,to,
1490,4937,174449,36803.49028,36803.49028,41,34,to,Re: AGA
28525,41524,232421,36804.31181,36804.31181,41,34,to,RE: Cal PUC Subpoenas - confidential attorney client communicatio n
28525,28525,232421,36804.31181,36804.31181,41,34,to,RE: Cal PUC Subpoenas - confidential attorney client communicatio n
28525,4001,232421,36804.31181,36804.31181,41,34,cc,RE: Cal PUC Subpoenas - confidential attorney client communicatio n
28525,29416,232421,36804.31181,36804.31181,41,34,cc,RE: Cal PUC Subpoenas - confidential attorney client communicatio n
242,222,230625,36806.50417,36806.50417,41,34,to,Re: Confidential - Notes from Portland Visit
