source,target,messageid,messagedt,weekday,,time,recepttype,subject
14935,26568,179001,36780.40278,36780.40278,38,31,to,PRIVILEGED & CONFIDENTIAL Attorney/Client Communication: Your TW Capacity Options questions
14935,23672,179001,36780.40278,36780.40278,38,31,cc,PRIVILEGED & CONFIDENTIAL Attorney/Client Communication: Your TW Capacity Options questions
1490,48767,174298,36782.03958,36782.03958,38,31,to,Re: Contact
1490,5955,174299,36782.04236,36782.04236,38,31,to,Invitation to Corporate Responsibility Task Force Meeting
1490,4851,174301,36782.04653,36782.04653,38,31,to,Re: testimony
1490,1463,174302,36782.04653,36782.04653,38,31,to,Thursday Meeting on Winter Gas Prices
1490,5122,174303,36782.04792,36782.04792,38,31,to,"re: On Workplace Sleeves, Few Political Hearts"
1490,1178,174304,36782.05,36782.05,38,31,to,BG&E
1490,5484,174305,36782.05417,36782.05417,38,31,to,Stelzer remarks at advisory board meeting
1490,65166,174307,36782.11389,36782.11389,38,31,to,
1490,54979,174308,36782.13403,36782.13403,38,31,to,
253,46814,115317,36783.5,36783.5,38,31,to,Observations on the Hearings this Week
1490,9468,174319,36784.02292,36784.02292,38,31,to,"Enron Energy Services: With Dereg Under Fire,Enron Calif Elec Business Heats Up"
1490,2157,174319,36784.02292,36784.02292,38,31,to,"Enron Energy Services: With Dereg Under Fire,Enron Calif Elec Business Heats Up"
1490,4967,174319,36784.02292,36784.02292,38,31,to,"Enron Energy Services: With Dereg Under Fire,Enron Calif Elec Business Heats Up"
1490,1282,176729,36784.02569,36784.02569,38,31,to,Re: PRC cluster descriptors - draft
1490,2201,176729,36784.02569,36784.02569,38,31,cc,Re: PRC cluster descriptors - draft
1490,222,176729,36784.02569,36784.02569,38,31,cc,Re: PRC cluster descriptors - draft
1490,1490,176729,36784.02569,36784.02569,38,31,cc,Re: PRC cluster descriptors - draft
1490,242,176729,36784.02569,36784.02569,38,31,cc,Re: PRC cluster descriptors - draft
1490,9313,174320,36784.03056,36784.03056,38,31,to,Re: washington contacts
1490,253,115322,36784.0375,36784.0375,38,31,to,Re: Skilling Get Davis Straightened Out?
1490,253,115323,36784.03819,36784.03819,38,31,to,Re: Two Governor's Press Releases--More Courage from the Capitol
253,17095,115333,36784.26319,36784.26319,38,31,to,Re: CPUC Request for Confidential Information
253,1489,115333,36784.26319,36784.26319,38,31,to,Re: CPUC Request for Confidential Information
253,1474,115333,36784.26319,36784.26319,38,31,to,Re: CPUC Request for Confidential Information
253,801,115333,36784.26319,36784.26319,38,31,to,Re: CPUC Request for Confidential Information
253,813,115333,36784.26319,36784.26319,38,31,to,Re: CPUC Request for Confidential Information
