source,target,messageid,messagedt,weekday,,time,recepttype,subject
1490,9311,174381,36794.16597,36794.16597,40,33,to,
1490,2170,174388,36795.38542,36795.38542,40,33,to,Re: So you will know . . .
1490,1547,174391,36795.39792,36795.39792,40,33,to,Re: Dereg Articles
1490,4931,174395,36795.41042,36795.41042,40,33,to,Angle Master Invention
1490,1416,174396,36795.41806,36795.41806,40,33,to,Re: EPMI protests AEP's continuation of MBRs
1490,813,174396,36795.41806,36795.41806,40,33,cc,Re: EPMI protests AEP's continuation of MBRs
1490,1489,174396,36795.41806,36795.41806,40,33,cc,Re: EPMI protests AEP's continuation of MBRs
1490,65191,174397,36795.42153,36795.42153,40,33,to,novak column
1490,65191,174398,36795.42361,36795.42361,40,33,to,Sen. Hagel's ESI speech
1490,2157,115658,36796.20139,36796.20139,40,33,to,WSJ: PG&E's Huge losses...
1490,253,115658,36796.20139,36796.20139,40,33,cc,WSJ: PG&E's Huge losses...
1490,1489,115658,36796.20139,36796.20139,40,33,cc,WSJ: PG&E's Huge losses...
1490,813,174400,36796.20486,36796.20486,40,33,to,Re: Draft Letter to FERC by Consumer Groups
1452,222,192144,36796.22639,36796.22639,40,33,to,Confidential - New Procedures to be introduced by ENA OTC for Exec Employment Agreements and Hiring of Commercial Staff below VP into ENA
1452,3538,192144,36796.22639,36796.22639,40,33,cc,Confidential - New Procedures to be introduced by ENA OTC for Exec Employment Agreements and Hiring of Commercial Staff below VP into ENA
1452,701,192144,36796.22639,36796.22639,40,33,cc,Confidential - New Procedures to be introduced by ENA OTC for Exec Employment Agreements and Hiring of Commercial Staff below VP into ENA
1490,2170,174404,36796.42708,36796.42708,40,33,to,Re: Update -- Project 100
1490,253,174406,36796.43125,36796.43125,40,33,to,Digital Power Demand: JP Morgan Report
1490,4967,174407,36796.43194,36796.43194,40,33,to,Digital Power Demand: JP Morgan Report
1490,5956,176743,36796.43542,36796.43542,40,33,to,"Dow Jones: Enron, Bush's Biggest Contributor"
1490,2315,176743,36796.43542,36796.43542,40,33,to,"Dow Jones: Enron, Bush's Biggest Contributor"
1490,4926,176743,36796.43542,36796.43542,40,33,to,"Dow Jones: Enron, Bush's Biggest Contributor"
1490,2157,174410,36796.4375,36796.4375,40,33,to,Natural Gas Price Increase
1490,4967,174410,36796.4375,36796.4375,40,33,to,Natural Gas Price Increase
1490,4967,174411,36796.43958,36796.43958,40,33,to,Message Points on Higher Gas Prices
1490,2157,174411,36796.43958,36796.43958,40,33,to,Message Points on Higher Gas Prices
1490,9313,174412,36796.43958,36796.43958,40,33,to,Re: Congressman Edwards (D-TX)
