source,target,messageid,messagedt,weekday,,time,recepttype,subject
14935,12134,253815,36913.84167,36913.84167,4,46,to,Re: Data responses in SDG&E -- confidential treatment
14935,21117,253815,36913.84167,36913.84167,4,46,to,Re: Data responses in SDG&E -- confidential treatment
4785,2287,130149,36913.97917,36913.97917,4,46,to,GM - private and confidential - attorney/client privilege
4785,4134,130149,36913.97917,36913.97917,4,46,to,GM - private and confidential - attorney/client privilege
4785,1678,130149,36913.97917,36913.97917,4,46,cc,GM - private and confidential - attorney/client privilege
17095,206,253582,36916.37361,36916.37361,4,46,to,Confidential Attorney Client Privilege - Attorney Work Product
17095,28563,253582,36916.37361,36916.37361,4,46,to,Confidential Attorney Client Privilege - Attorney Work Product
17095,9244,253582,36916.37361,36916.37361,4,46,to,Confidential Attorney Client Privilege - Attorney Work Product
17095,1489,253582,36916.37361,36916.37361,4,46,to,Confidential Attorney Client Privilege - Attorney Work Product
17095,813,253582,36916.37361,36916.37361,4,46,to,Confidential Attorney Client Privilege - Attorney Work Product
17095,17252,253582,36916.37361,36916.37361,4,46,to,Confidential Attorney Client Privilege - Attorney Work Product
17095,7213,253582,36916.37361,36916.37361,4,46,to,Confidential Attorney Client Privilege - Attorney Work Product
17095,2222,253582,36916.37361,36916.37361,4,46,to,Confidential Attorney Client Privilege - Attorney Work Product
17095,1475,253582,36916.37361,36916.37361,4,46,to,Confidential Attorney Client Privilege - Attorney Work Product
17095,37,253582,36916.37361,36916.37361,4,46,to,Confidential Attorney Client Privilege - Attorney Work Product
17095,55,253582,36916.37361,36916.37361,4,46,to,Confidential Attorney Client Privilege - Attorney Work Product
17095,42,253582,36916.37361,36916.37361,4,46,to,Confidential Attorney Client Privilege - Attorney Work Product
17095,4001,253582,36916.37361,36916.37361,4,46,to,Confidential Attorney Client Privilege - Attorney Work Product
17095,36,253582,36916.37361,36916.37361,4,46,to,Confidential Attorney Client Privilege - Attorney Work Product
17095,817,253582,36916.37361,36916.37361,4,46,to,Confidential Attorney Client Privilege - Attorney Work Product
17095,28783,253582,36916.37361,36916.37361,4,46,to,Confidential Attorney Client Privilege - Attorney Work Product
17095,213,253582,36916.37361,36916.37361,4,46,to,Confidential Attorney Client Privilege - Attorney Work Product
17095,1490,253582,36916.37361,36916.37361,4,46,to,Confidential Attorney Client Privilege - Attorney Work Product
17095,817,253582,36916.37361,36916.37361,4,46,to,Confidential Attorney Client Privilege - Attorney Work Product
