source,target,messageid,messagedt,weekday,,time,recepttype,subject
5074,1547,174641,36829.01389,36829.01389,45,38,to,Enron Mentions
5074,1180,174641,36829.01389,36829.01389,45,38,to,Enron Mentions
5074,2168,174641,36829.01389,36829.01389,45,38,to,Enron Mentions
5074,1490,174641,36829.01389,36829.01389,45,38,to,Enron Mentions
5074,2157,174641,36829.01389,36829.01389,45,38,to,Enron Mentions
5074,5121,174641,36829.01389,36829.01389,45,38,to,Enron Mentions
5074,2289,174641,36829.01389,36829.01389,45,38,to,Enron Mentions
5074,5128,174641,36829.01389,36829.01389,45,38,to,Enron Mentions
5074,2170,174641,36829.01389,36829.01389,45,38,to,Enron Mentions
5074,11193,174641,36829.01389,36829.01389,45,38,to,Enron Mentions
5074,5126,174641,36829.01389,36829.01389,45,38,to,Enron Mentions
1240,155,232597,36829.31806,36829.31806,45,38,to,Confidential Memo For Thursday Meeting
1240,9244,232597,36829.31806,36829.31806,45,38,to,Confidential Memo For Thursday Meeting
1240,206,232597,36829.31806,36829.31806,45,38,cc,Confidential Memo For Thursday Meeting
3164,46814,116661,36830.06944,36830.06944,45,38,to,San Jose Mercury News - California Officials Investigate Electric 'Megawatt Laundering'
3164,45145,116661,36830.06944,36830.06944,45,38,to,San Jose Mercury News - California Officials Investigate Electric 'Megawatt Laundering'
3164,17095,116661,36830.06944,36830.06944,45,38,to,San Jose Mercury News - California Officials Investigate Electric 'Megawatt Laundering'
3164,46859,116661,36830.06944,36830.06944,45,38,to,San Jose Mercury News - California Officials Investigate Electric 'Megawatt Laundering'
3164,28480,116661,36830.06944,36830.06944,45,38,to,San Jose Mercury News - California Officials Investigate Electric 'Megawatt Laundering'
3164,28579,116661,36830.06944,36830.06944,45,38,to,San Jose Mercury News - California Officials Investigate Electric 'Megawatt Laundering'
3164,28489,116661,36830.06944,36830.06944,45,38,to,San Jose Mercury News - California Officials Investigate Electric 'Megawatt Laundering'
47052,49204,116688,36831.13194,36831.13194,45,38,to,Summary of Today's FERC Order
47052,49205,116688,36831.13194,36831.13194,45,38,to,Summary of Today's FERC Order
47052,46799,116688,36831.13194,36831.13194,45,38,to,Summary of Today's FERC Order
47052,48100,116688,36831.13194,36831.13194,45,38,to,Summary of Today's FERC Order
47052,48221,116688,36831.13194,36831.13194,45,38,to,Summary of Today's FERC Order
47052,48352,116688,36831.13194,36831.13194,45,38,to,Summary of Today's FERC Order
47052,49206,116688,36831.13194,36831.13194,45,38,to,Summary of Today's FERC Order
47052,48158,116688,36831.13194,36831.13194,45,38,to,Summary of Today's FERC Order
47052,47837,116688,36831.13194,36831.13194,45,38,to,Summary of Today's FERC Order
47052,47075,116688,36831.13194,36831.13194,45,38,to,Summary of Today's FERC Order
47052,48105,116688,36831.13194,36831.13194,45,38,to,Summary of Today's FERC Order
47052,47165,116688,36831.13194,36831.13194,45,38,to,Summary of Today's FERC Order
47052,46814,116688,36831.13194,36831.13194,45,38,to,Summary of Today's FERC Order
47052,48638,116688,36831.13194,36831.13194,45,38,to,Summary of Today's FERC Order
47052,48354,116688,36831.13194,36831.13194,45,38,to,Summary of Today's FERC Order
47052,48656,116688,36831.13194,36831.13194,45,38,to,Summary of Today's FERC Order
47052,49207,116688,36831.13194,36831.13194,45,38,to,Summary of Today's FERC Order
47052,48102,116688,36831.13194,36831.13194,45,38,to,Summary of Today's FERC Order
47052,48108,116688,36831.13194,36831.13194,45,38,to,Summary of Today's FERC Order
47052,48107,116688,36831.13194,36831.13194,45,38,to,Summary of Today's FERC Order
47052,28579,116688,36831.13194,36831.13194,45,38,to,Summary of Today's FERC Order
9244,4001,232613,36831.32569,36831.32569,45,38,to,Confidential Memo For Thursday Meeting
9244,28621,232613,36831.32569,36831.32569,45,38,to,Confidential Memo For Thursday Meeting
