source,target,messageid,messagedt,weekday,,time,recepttype,subject
36,58,219053,37110.74249,37110.74249,32,73,to,California Refund Proceeding--Got some exhibits to prepare--Confidential Atty Client Work Product
36,144,219053,37110.74249,37110.74249,32,73,to,California Refund Proceeding--Got some exhibits to prepare--Confidential Atty Client Work Product
36,124,219053,37110.74249,37110.74249,32,73,to,California Refund Proceeding--Got some exhibits to prepare--Confidential Atty Client Work Product
36,895,219053,37110.74249,37110.74249,32,73,to,California Refund Proceeding--Got some exhibits to prepare--Confidential Atty Client Work Product
36,800,219053,37110.74249,37110.74249,32,73,to,California Refund Proceeding--Got some exhibits to prepare--Confidential Atty Client Work Product
36,883,219053,37110.74249,37110.74249,32,73,to,California Refund Proceeding--Got some exhibits to prepare--Confidential Atty Client Work Product
36,1239,219053,37110.74249,37110.74249,32,73,to,California Refund Proceeding--Got some exhibits to prepare--Confidential Atty Client Work Product
36,151,219053,37110.74249,37110.74249,32,73,to,California Refund Proceeding--Got some exhibits to prepare--Confidential Atty Client Work Product
36,1460,219053,37110.74249,37110.74249,32,73,to,California Refund Proceeding--Got some exhibits to prepare--Confidential Atty Client Work Product
36,37,219053,37110.74249,37110.74249,32,73,cc,California Refund Proceeding--Got some exhibits to prepare--Confidential Atty Client Work Product
36,347,219053,37110.74249,37110.74249,32,73,cc,California Refund Proceeding--Got some exhibits to prepare--Confidential Atty Client Work Product
36,1174,219053,37110.74249,37110.74249,32,73,cc,California Refund Proceeding--Got some exhibits to prepare--Confidential Atty Client Work Product
36,818,219053,37110.74249,37110.74249,32,73,cc,California Refund Proceeding--Got some exhibits to prepare--Confidential Atty Client Work Product
347,36,220202,37111.24756,37111.24756,32,73,to,RE: California Refund Proceeding--Got some exhibits to prepare--Confidential Atty Client Work Product
347,58,220202,37111.24756,37111.24756,32,73,to,RE: California Refund Proceeding--Got some exhibits to prepare--Confidential Atty Client Work Product
347,144,220202,37111.24756,37111.24756,32,73,to,RE: California Refund Proceeding--Got some exhibits to prepare--Confidential Atty Client Work Product
347,124,220202,37111.24756,37111.24756,32,73,to,RE: California Refund Proceeding--Got some exhibits to prepare--Confidential Atty Client Work Product
347,35951,220202,37111.24756,37111.24756,32,73,to,RE: California Refund Proceeding--Got some exhibits to prepare--Confidential Atty Client Work Product
347,800,220202,37111.24756,37111.24756,32,73,to,RE: California Refund Proceeding--Got some exhibits to prepare--Confidential Atty Client Work Product
347,78185,220202,37111.24756,37111.24756,32,73,to,RE: California Refund Proceeding--Got some exhibits to prepare--Confidential Atty Client Work Product
347,78186,220202,37111.24756,37111.24756,32,73,to,RE: California Refund Proceeding--Got some exhibits to prepare--Confidential Atty Client Work Product
347,151,220202,37111.24756,37111.24756,32,73,to,RE: California Refund Proceeding--Got some exhibits to prepare--Confidential Atty Client Work Product
347,1460,220202,37111.24756,37111.24756,32,73,to,RE: California Refund Proceeding--Got some exhibits to prepare--Confidential Atty Client Work Product
347,3152,220202,37111.24756,37111.24756,32,73,to,RE: California Refund Proceeding--Got some exhibits to prepare--Confidential Atty Client Work Product
347,1786,220202,37111.24756,37111.24756,32,73,to,RE: California Refund Proceeding--Got some exhibits to prepare--Confidential Atty Client Work Product
347,14696,220202,37111.24756,37111.24756,32,73,to,RE: California Refund Proceeding--Got some exhibits to prepare--Confidential Atty Client Work Product
347,37,220202,37111.24756,37111.24756,32,73,cc,RE: California Refund Proceeding--Got some exhibits to prepare--Confidential Atty Client Work Product
347,1174,220202,37111.24756,37111.24756,32,73,cc,RE: California Refund Proceeding--Got some exhibits to prepare--Confidential Atty Client Work Product
347,818,220202,37111.24756,37111.24756,32,73,cc,RE: California Refund Proceeding--Got some exhibits to prepare--Confidential Atty Client Work Product
124,58,242378,37111.25876,37111.25876,32,73,to,FW: California Refund Proceeding--Got some exhibits to prepare--Confidential Atty Client Work Product
1482,818,136551,37112.64572,37112.64572,32,73,to,RE: NERC Meeting Today
1482,817,136551,37112.64572,37112.64572,32,73,cc,RE: NERC Meeting Today
1482,966,136551,37112.64572,37112.64572,32,73,cc,RE: NERC Meeting Today
1482,1516,136551,37112.64572,37112.64572,32,73,cc,RE: NERC Meeting Today
1482,812,136551,37112.64572,37112.64572,32,73,cc,RE: NERC Meeting Today
1482,67,136551,37112.64572,37112.64572,32,73,cc,RE: NERC Meeting Today
1482,347,136551,37112.64572,37112.64572,32,73,cc,RE: NERC Meeting Today
1482,813,136551,37112.64572,37112.64572,32,73,cc,RE: NERC Meeting Today
1482,66,136551,37112.64572,37112.64572,32,73,cc,RE: NERC Meeting Today
1482,14935,136551,37112.64572,37112.64572,32,73,cc,RE: NERC Meeting Today
800,9825,219048,37113.65307,37113.65307,32,73,to,CONFIDENTIAL Attached file
800,78183,219048,37113.65307,37113.65307,32,73,to,CONFIDENTIAL Attached file
800,347,219048,37113.65307,37113.65307,32,73,cc,CONFIDENTIAL Attached file
800,1178,219048,37113.65307,37113.65307,32,73,cc,CONFIDENTIAL Attached file
