source,target,messageid,messagedt,weekday,,time,recepttype,subject
1482,817,135767,37026.47083,37026.47083,20,61,to,Senate Energy Hearing Today
1482,818,135767,37026.47083,37026.47083,20,61,to,Senate Energy Hearing Today
1482,1480,135767,37026.47083,37026.47083,20,61,to,Senate Energy Hearing Today
1482,1474,135767,37026.47083,37026.47083,20,61,to,Senate Energy Hearing Today
1482,813,135767,37026.47083,37026.47083,20,61,to,Senate Energy Hearing Today
1482,33830,135767,37026.47083,37026.47083,20,61,to,Senate Energy Hearing Today
1482,1489,135767,37026.47083,37026.47083,20,61,to,Senate Energy Hearing Today
1490,818,175222,37026.49167,37026.49167,20,61,to,HELP!!!
1490,4664,175222,37026.49167,37026.49167,20,61,cc,HELP!!!
1490,800,175215,37026.80139,37026.80139,20,61,to,Re: Tariffs Approved
49865,48366,123276,37027.32014,37027.32014,20,61,to,Request for Confidential Information by the California State Senate Select Committee
49865,48367,123276,37027.32014,37027.32014,20,61,to,Request for Confidential Information by the California State Senate Select Committee
49865,48368,123276,37027.32014,37027.32014,20,61,to,Request for Confidential Information by the California State Senate Select Committee
49865,48370,123276,37027.32014,37027.32014,20,61,to,Request for Confidential Information by the California State Senate Select Committee
49865,48371,123276,37027.32014,37027.32014,20,61,to,Request for Confidential Information by the California State Senate Select Committee
49865,48372,123276,37027.32014,37027.32014,20,61,to,Request for Confidential Information by the California State Senate Select Committee
49865,48786,123276,37027.32014,37027.32014,20,61,to,Request for Confidential Information by the California State Senate Select Committee
49865,48374,123276,37027.32014,37027.32014,20,61,to,Request for Confidential Information by the California State Senate Select Committee
49865,49195,123276,37027.32014,37027.32014,20,61,cc,Request for Confidential Information by the California State Senate Select Committee
49865,51589,123276,37027.32014,37027.32014,20,61,cc,Request for Confidential Information by the California State Senate Select Committee
49865,51163,123276,37027.32014,37027.32014,20,61,cc,Request for Confidential Information by the California State Senate Select Committee
49865,47131,123276,37027.32014,37027.32014,20,61,cc,Request for Confidential Information by the California State Senate Select Committee
49865,51590,123276,37027.32014,37027.32014,20,61,cc,Request for Confidential Information by the California State Senate Select Committee
49865,48158,123276,37027.32014,37027.32014,20,61,cc,Request for Confidential Information by the California State Senate Select Committee
49865,51591,123276,37027.32014,37027.32014,20,61,cc,Request for Confidential Information by the California State Senate Select Committee
49865,51592,123276,37027.32014,37027.32014,20,61,cc,Request for Confidential Information by the California State Senate Select Committee
49865,51593,123276,37027.32014,37027.32014,20,61,cc,Request for Confidential Information by the California State Senate Select Committee
49865,47314,123276,37027.32014,37027.32014,20,61,cc,Request for Confidential Information by the California State Senate Select Committee
49865,51594,123276,37027.32014,37027.32014,20,61,cc,Request for Confidential Information by the California State Senate Select Committee
49865,51595,123276,37027.32014,37027.32014,20,61,cc,Request for Confidential Information by the California State Senate Select Committee
49865,51596,123276,37027.32014,37027.32014,20,61,cc,Request for Confidential Information by the California State Senate Select Committee
49865,51578,123276,37027.32014,37027.32014,20,61,cc,Request for Confidential Information by the California State Senate Select Committee
49865,51597,123276,37027.32014,37027.32014,20,61,cc,Request for Confidential Information by the California State Senate Select Committee
49865,42379,123276,37027.32014,37027.32014,20,61,cc,Request for Confidential Information by the California State Senate Select Committee
49865,51598,123276,37027.32014,37027.32014,20,61,cc,Request for Confidential Information by the California State Senate Select Committee
1482,1490,135787,37028.08056,37028.08056,20,61,to,FW: Energy Policy Information
1482,817,135787,37028.08056,37028.08056,20,61,to,FW: Energy Policy Information
1482,1489,135787,37028.08056,37028.08056,20,61,to,FW: Energy Policy Information
1482,818,135787,37028.08056,37028.08056,20,61,to,FW: Energy Policy Information
1482,813,135787,37028.08056,37028.08056,20,61,to,FW: Energy Policy Information
1482,800,135787,37028.08056,37028.08056,20,61,to,FW: Energy Policy Information
1482,1474,135787,37028.08056,37028.08056,20,61,to,FW: Energy Policy Information
1482,33830,135787,37028.08056,37028.08056,20,61,to,FW: Energy Policy Information
1482,1490,135786,37028.10069,37028.10069,20,61,to,President's Energy Plan -- Text of Key Electricity Recommendations
1482,817,135786,37028.10069,37028.10069,20,61,to,President's Energy Plan -- Text of Key Electricity Recommendations
1482,1489,135786,37028.10069,37028.10069,20,61,to,President's Energy Plan -- Text of Key Electricity Recommendations
1482,818,135786,37028.10069,37028.10069,20,61,to,President's Energy Plan -- Text of Key Electricity Recommendations
1482,1480,135786,37028.10069,37028.10069,20,61,to,President's Energy Plan -- Text of Key Electricity Recommendations
1482,2220,135786,37028.10069,37028.10069,20,61,to,President's Energy Plan -- Text of Key Electricity Recommendations
1482,813,135786,37028.10069,37028.10069,20,61,to,President's Energy Plan -- Text of Key Electricity Recommendations
1482,9825,135786,37028.10069,37028.10069,20,61,to,President's Energy Plan -- Text of Key Electricity Recommendations
