source,target,messageid,messagedt,weekday,,time,recepttype,subject
5897,9482,249574,37033.11597,37033.11597,21,62,to,CONFIDENTIAL BUSINESS PROPOSAL
5897,17828,249574,37033.11597,37033.11597,21,62,to,CONFIDENTIAL BUSINESS PROPOSAL
49879,1162,123495,37033.12569,37033.12569,21,62,to,IEP News 5/22
49879,49265,123495,37033.12569,37033.12569,21,62,to,IEP News 5/22
49879,48158,123495,37033.12569,37033.12569,21,62,to,IEP News 5/22
49879,48580,123495,37033.12569,37033.12569,21,62,to,IEP News 5/22
49879,47149,123495,37033.12569,37033.12569,21,62,to,IEP News 5/22
49879,47276,123495,37033.12569,37033.12569,21,62,to,IEP News 5/22
49879,50711,123495,37033.12569,37033.12569,21,62,to,IEP News 5/22
49879,48700,123495,37033.12569,37033.12569,21,62,to,IEP News 5/22
49879,47075,123495,37033.12569,37033.12569,21,62,to,IEP News 5/22
49879,46813,123495,37033.12569,37033.12569,21,62,to,IEP News 5/22
49879,253,123495,37033.12569,37033.12569,21,62,to,IEP News 5/22
49879,46819,123495,37033.12569,37033.12569,21,62,to,IEP News 5/22
49879,49713,123495,37033.12569,37033.12569,21,62,to,IEP News 5/22
49879,48635,123495,37033.12569,37033.12569,21,62,to,IEP News 5/22
49879,49266,123495,37033.12569,37033.12569,21,62,to,IEP News 5/22
49879,49654,123495,37033.12569,37033.12569,21,62,to,IEP News 5/22
49879,48455,123495,37033.12569,37033.12569,21,62,to,IEP News 5/22
49879,50701,123495,37033.12569,37033.12569,21,62,to,IEP News 5/22
49879,49260,123495,37033.12569,37033.12569,21,62,to,IEP News 5/22
49879,48534,123495,37033.12569,37033.12569,21,62,to,IEP News 5/22
49879,48699,123495,37033.12569,37033.12569,21,62,to,IEP News 5/22
49879,48559,123495,37033.12569,37033.12569,21,62,to,IEP News 5/22
49879,49667,123495,37033.12569,37033.12569,21,62,to,IEP News 5/22
49879,48221,123495,37033.12569,37033.12569,21,62,to,IEP News 5/22
49879,48624,123495,37033.12569,37033.12569,21,62,to,IEP News 5/22
49879,49259,123495,37033.12569,37033.12569,21,62,to,IEP News 5/22
49879,48625,123495,37033.12569,37033.12569,21,62,to,IEP News 5/22
49879,46859,123495,37033.12569,37033.12569,21,62,to,IEP News 5/22
49879,49258,123495,37033.12569,37033.12569,21,62,to,IEP News 5/22
49879,49264,123495,37033.12569,37033.12569,21,62,to,IEP News 5/22
49879,48742,123495,37033.12569,37033.12569,21,62,to,IEP News 5/22
49879,48581,123495,37033.12569,37033.12569,21,62,to,IEP News 5/22
49879,47379,123495,37033.12569,37033.12569,21,62,to,IEP News 5/22
49879,48612,123495,37033.12569,37033.12569,21,62,to,IEP News 5/22
49879,23755,123495,37033.12569,37033.12569,21,62,to,IEP News 5/22
49879,48579,123495,37033.12569,37033.12569,21,62,to,IEP News 5/22
49879,48354,123495,37033.12569,37033.12569,21,62,to,IEP News 5/22
49879,159,123495,37033.12569,37033.12569,21,62,to,IEP News 5/22
49879,48578,123495,37033.12569,37033.12569,21,62,to,IEP News 5/22
49879,49815,123495,37033.12569,37033.12569,21,62,to,IEP News 5/22
49879,48445,123495,37033.12569,37033.12569,21,62,to,IEP News 5/22
49879,48575,123495,37033.12569,37033.12569,21,62,to,IEP News 5/22
49879,48621,123495,37033.12569,37033.12569,21,62,to,IEP News 5/22
49879,49734,123495,37033.12569,37033.12569,21,62,to,IEP News 5/22
49879,48608,123495,37033.12569,37033.12569,21,62,to,IEP News 5/22
49879,50322,123495,37033.12569,37033.12569,21,62,to,IEP News 5/22
49879,49892,123495,37033.12569,37033.12569,21,62,to,IEP News 5/22
49879,50109,123495,37033.12569,37033.12569,21,62,to,IEP News 5/22
49879,48601,123495,37033.12569,37033.12569,21,62,to,IEP News 5/22
49879,50192,123495,37033.12569,37033.12569,21,62,to,IEP News 5/22
49879,48571,123495,37033.12569,37033.12569,21,62,to,IEP News 5/22
49879,49864,123495,37033.12569,37033.12569,21,62,to,IEP News 5/22
